2026-02-12 18:16:20,519 [INFO] 🚀 Bitget PowerUSDT 15分钟K线实体收集突破监控启动（同步版本）
2026-02-12 18:16:20,519 [INFO] 📊 参数: 突破阈值=42.0%, 成交量倍数=2.0x, 回溯=96根
2026-02-12 18:16:22,458 [INFO] ✅ Bitget 连接成功，市场数量: 1365
2026-02-12 21:54:08,691 [INFO] 📊 价格: $0.40905 | 信号: 无信号
2026-02-12 21:55:08,893 [INFO] 📊 价格: $0.40872 | 信号: 无信号
2026-02-12 21:56:09,057 [INFO] 📊 价格: $0.4102 | 信号: 无信号
2026-02-12 21:57:09,225 [INFO] 📊 价格: $0.41136 | 信号: 无信号
2026-02-12 21:58:09,460 [INFO] 📊 价格: $0.41147 | 信号: 无信号
2026-02-12 21:59:09,678 [INFO] 📊 价格: $0.40987 | 信号: 无信号
2026-02-12 22:00:09,851 [INFO] 📊 价格: $0.41073 | 信号: 无信号
2026-02-12 22:01:10,053 [INFO] 📊 价格: $0.4115 | 信号: 无信号
2026-02-12 22:02:10,287 [INFO] 📊 价格: $0.412 | 信号: 无信号
2026-02-12 22:03:10,522 [INFO] 📊 价格: $0.41119 | 信号: 无信号
2026-02-12 22:04:10,728 [INFO] 📊 价格: $0.41091 | 信号: 无信号
2026-02-12 22:05:10,920 [INFO] 📊 价格: $0.41443 | 信号: 无信号
2026-02-12 22:06:11,136 [INFO] 📊 价格: $0.41424 | 信号: 无信号
2026-02-12 22:07:11,308 [INFO] 📊 价格: $0.41507 | 信号: 无信号
2026-02-12 22:08:11,495 [INFO] 📊 价格: $0.41444 | 信号: 无信号
2026-02-12 22:09:11,730 [INFO] 📊 价格: $0.41448 | 信号: 无信号
2026-02-12 22:10:11,908 [INFO] 📊 价格: $0.4155 | 信号: 无信号
2026-02-12 22:11:12,089 [INFO] 📊 价格: $0.41484 | 信号: 无信号
2026-02-12 22:12:12,323 [INFO] 📊 价格: $0.41591 | 信号: 无信号
2026-02-12 22:13:12,531 [INFO] 📊 价格: $0.41682 | 信号: 无信号
2026-02-12 22:14:15,397 [INFO] 📊 价格: $0.41395 | 信号: 无信号
2026-02-12 22:15:15,587 [INFO] 📊 价格: $0.41369 | 信号: 无信号
2026-02-12 22:16:15,779 [INFO] 📊 价格: $0.41427 | 信号: 无信号
2026-02-12 22:17:15,977 [INFO] 📊 价格: $0.41336 | 信号: 无信号
2026-02-12 22:18:16,206 [INFO] 📊 价格: $0.41387 | 信号: 无信号
2026-02-12 22:19:16,424 [INFO] 📊 价格: $0.41324 | 信号: 无信号
2026-02-12 22:20:16,598 [INFO] 📊 价格: $0.41167 | 信号: 无信号
2026-02-12 22:21:16,772 [INFO] 📊 价格: $0.41361 | 信号: 无信号
2026-02-12 22:22:16,949 [INFO] 📊 价格: $0.41377 | 信号: 无信号
2026-02-12 22:23:17,176 [INFO] 📊 价格: $0.41258 | 信号: 无信号
2026-02-12 22:24:17,400 [INFO] 📊 价格: $0.41324 | 信号: 无信号
2026-02-12 22:25:17,608 [INFO] 📊 价格: $0.41221 | 信号: 无信号
2026-02-12 22:26:17,779 [INFO] 📊 价格: $0.413 | 信号: 无信号
2026-02-12 22:27:17,971 [INFO] 📊 价格: $0.41291 | 信号: 无信号
2026-02-12 22:28:18,182 [INFO] 📊 价格: $0.41215 | 信号: 无信号
2026-02-12 22:29:18,408 [INFO] 📊 价格: $0.41228 | 信号: 无信号
